 id  |   genome   |      v1 - v2      | fragment1 - fragment2 |    repeat1 - repeat2    |  cc_id  | s_edge | repeat_guidance | MC 
142  | chimpanzee |   5468h - 6711t   |    -21_64 - -21_59    |   L1PA3(h) - L1PA7(t)   |  2645   |  True  | L1PA3hou, L1PA3toi, L1PA7hou, L1PA7toi | chimpanzee 
143  | chimpanzee |  13431t - 8754t   |     6_465 - 6_468     |   L1PA3(h) - L1PA4(t)   |  2655   |  True  | L1PA3hou, L1PA3toi, L1PA4hou, L1PA4toi | chimpanzee 
144  | chimpanzee |   1237t - 10427h  |    2B_397 - 2B_399    |   L1PA2(t) - L1PA4(t)   |  2672   |  True  | L1PA2tou, L1PA2hoi, L1PA4hou, L1PA4toi | chimpanzee 
145  | chimpanzee |   4809t - 21729t  |     3_526 - 3_528     |   L1PA4(t) - L1PA5(t)   |  2705   |  True  | L1PA4tou, L1PA4hoi, L1PA5hou, L1PA5toi | chimpanzee 
146  | chimpanzee |    307h - 17180t  |    -4_888 - -4_883    |   L1PA5(t) - L1PA4(h)   |  2741   |  True  | L1PA5tou, L1PA5hoi, L1PA4tou, L1PA4hoi | chimpanzee 
147  | chimpanzee |   5758t - 25845t  |    -6_541 - -6_535    |   L1PA4(t) - L1P1(h)    |  2759   |  True  | L1PA4tou, L1PA4hoi, L1P1tou, L1P1hoi | chimpanzee 
148  | chimpanzee |  24775h - 32417h  |    12_417 - 2A_343    |   L1PA4(h) - L1PA2(t)   |  2761   | False  | L1PA4hou, L1PA4toi, L1PA2hou, L1PA2toi | chimpanzee 
149  | chimpanzee |  22130t - 6779t   |    -17_53 - -17_49    |   L1PA3(h) - L1PA3(t)   |  2772   |  True  | L1PA3hou, L1PA3toi | chimpanzee 
150  | chimpanzee |   2189h - 36630t  |    2B_399 - 2B_408    |   L1PA2(h) - L1PA4(t)   |  2787   |  True  | L1PA2hou, L1PA2toi, L1PA4hou, L1PA4toi | chimpanzee 
151  | chimpanzee |  14458h - 19343t  |   -2B_155 - -2B_146   |    L1P1(h) - L1PA3(h)   |  2798   |  True  | L1P1hou, L1P1toi, L1PA3tou, L1PA3hoi | chimpanzee 
152  | chimpanzee |  30928t - 8855t   |     1_101 - 1_117     |   L1PA3(h) - L1PA4(t)   |  2817   |  True  | L1PA3hou, L1PA3toi, L1PA4hou, L1PA4toi | chimpanzee 
153  | chimpanzee |  12893h - 25607t  |     5_576 - 5_616     |   L1PA3(h) - L1PA4(t)   |  2823   |  True  | L1PA3hou, L1PA3toi, L1PA4hou, L1PA4toi | chimpanzee 
154  | chimpanzee |  22955h - 7930h   |     8_232 - 8_245     |   L1PA3(h) - L1PA4(h)   |  2828   |  True  | L1PA3hou, L1PA3toi, L1PA4tou, L1PA4hoi | chimpanzee 
155  | chimpanzee |  27783h - 2557t   |     16_24 - 16_29     |   L1PA7(t) - L1Pt(t)    |  2833   |  True  | L1PA7tou, L1PA7hoi, L1PA3tou, L1PA3hoi, L1Pthou, L1Pttoi | chimpanzee 
156  | chimpanzee |  11001t - 13554h  |     4_347 - 4_361     |   L1PA2(h) - L1PA4(t)   |  2842   |  True  | L1PA2hou, L1PA2toi, L1PA4hou, L1PA4toi | chimpanzee 
157  | chimpanzee |  10235t - 720t    |     12_24 - 12_30     |    L1P1(t) - L1P1(t)    |  2855   |  True  | L1P1tou, L1P1hoi, L1P1hou, L1P1toi | chimpanzee 
158  | chimpanzee |   1738t - 960h    |    2A_230 - 2A_232    |    L1Pt(h) - L1PA4(t)   |  2927   |  True  | L1Pthou, L1Pttoi, L1PA4hou, L1PA4toi | chimpanzee 
159  | chimpanzee |   1046h - 6265t   |      1_45 - 1_46      |   L1PA3(t) - L1PA3(h)   |  2938   |  True  | L1PA3tou, L1PA3hoi | chimpanzee 
160  | chimpanzee |  12893t - 17595t  |    -5_576 - -5_574    |   L1PA3(t) - L1PA5(h)   |  2970   |  True  | L1PA3tou, L1PA3hoi, L1PA5tou, L1PA5hoi | chimpanzee 
161  | chimpanzee |   8302t - 2584t   |    -10_66 - -10_62    |   L1PA3(h) - L1PA5(t)   |  2979   |  True  | L1PA3hou, L1PA3toi, L1PA5hou, L1PA5toi | chimpanzee 
162  | chimpanzee |  17157h - 12227h  |   -10_217 - 1_670     |   L1PA3(t) - L1Pt(h)    |  2987   |  True  | L1PA3tou, L1PA3hoi, L1Pttou, L1Pthoi | chimpanzee 
163  | chimpanzee |   7179t - 19695h  |    -6_646 - -6_638    |   L1PA3(h) - L1PA3(h)   |  2993   |  True  | L1PA3hou, L1PA3toi, L1PA3tou, L1PA3hoi | chimpanzee 
164  | chimpanzee |  17771h - 16991t  |    -3_191 - -3_218    |   L1PA5(t) - L1PA3(h)   |  2999   | False  | L1PA5tou, L1PA5hoi, L1PA3tou, L1PA3hoi | chimpanzee 
165  | chimpanzee |  36182h - 1477t   |     1_691 - 1_692     |    L1P1(t) - L1P1(h)    |  3012   |  True  | L1P1tou, L1P1hoi | chimpanzee 
166  | chimpanzee |  14418t - 4293t   |    10_430 - 10_435    |    L1P1(t) - L1P1(h)    |  3018   |  True  | L1P1tou, L1P1hoi | chimpanzee 
167  | chimpanzee |  23099t - 1725h   |     15_35 - 15_36     |    L1P1(t) - L1P1(h)    |  3023   |  True  | L1P1tou, L1P1hoi | chimpanzee 
168  | chimpanzee |   8017t - 18982h  |     11_50 - 11_53     |   L1PA4(h) - L1PA5(t)   |  3030   |  True  | L1PA4hou, L1PA4toi, L1PA5hou, L1PA5toi | chimpanzee 
169  | chimpanzee |  12866t - 563t    |     11_48 - 11_49     |    L1P1(h) - L1P1(t)    |  3034   |  True  | L1P1hou, L1P1toi | chimpanzee 
170  | chimpanzee |  25609h - 40428h  |   -20_113 - -20_112   |    L1Pt(h) - L1Pt(t)    |  3036   | False  | L1Pthou, L1Pttoi | chimpanzee 
171  | chimpanzee |   3026h - 18015h  |     8_572 - 8_601     |   L1PA3(h) - L1PA4(t)   |  3038   |  True  | L1PA3hou, L1PA3toi, L1PA4hou, L1PA4toi | chimpanzee 
172  | chimpanzee |  20235t - 3687t   |     X_267 - X_297     |    L1P1(t) - L1PA3(t)   |  3048   |  True  | L1P1tou, L1P1hoi, L1PA3hou, L1PA3toi | chimpanzee 
173  | chimpanzee |  13290t - 25317t  |    -6_486 - -6_481    |    L1Pt(h) - L1PA5(t)   |  3083   |  True  | L1Pthou, L1Pttoi, L1PA5hou, L1PA5toi | chimpanzee 
174  | chimpanzee |  31800h - 6229h   |    -13_27 - -13_21    |   L1PA3(h) - L1PA5(t)   |  3088   |  True  | L1PA3hou, L1PA3toi, L1PA5hou, L1PA5toi | chimpanzee 
175  | chimpanzee |   6306h - 24978t  |    -3_591 - -3_587    |   L1PA3(t) - L1PA3(h)   |  3096   |  True  | L1PA3tou, L1PA3hoi | chimpanzee 
176  | chimpanzee |   7547t - 19842h  |    -20_28 - -20_14    |   L1PA3(t) - L1PA3(t)   |  3135   |  True  | L1PA3tou, L1PA3hoi, L1PA3hou, L1PA3toi | chimpanzee 
177  | chimpanzee |   5554h - 10573t  |      12_3 - 12_6      |    L1Pt(h) - L1PA2(t)   |  3177   |  True  | L1Pthou, L1Pttoi, L1PA2hou, L1PA2toi | chimpanzee 
178  | chimpanzee |  28690h - 1373h   |   -15_154 - -15_153   |    L1P2(t) - L1P2(h)    |  3206   |  True  | L1P2tou, L1P2hoi | chimpanzee 
179  | chimpanzee |    117h - 19044h  |     1_527 - -1_501    |    L1Pt(t) - L1PA3(t)   |  3210   |  True  | L1Pttou, L1Pthoi, L1PA3hou, L1PA3toi | chimpanzee 
180  | chimpanzee |  24705t - 7996t   |   -11_165 - -11_164   |   L1PA3(h) - L1PA3(t)   |  3227   |  True  | L1PA3hou, L1PA3toi | chimpanzee 
181  | chimpanzee |   3401t - 1638t   |    -4_832 - -4_831    |    L1Pt(t) - L1Pt(h)    |  3289   |  True  | L1Pttou, L1Pthoi | chimpanzee 
182  | chimpanzee |  21312h - 4473t   |     3_447 - 3_457     |   L1PA3(t) - L1PA4(h)   |  3319   |  True  | L1PA3tou, L1PA3hoi, L1PA4tou, L1PA4hoi | chimpanzee 
183  | chimpanzee |   5597t - 36295h  |      1_55 - 1_62      |   L1PA5(t) - L1PA3(t)   |  3337   |  True  | L1PA5tou, L1PA5hoi, L1PA3hou, L1PA3toi | chimpanzee 
184  | chimpanzee |  16868t - 11339t  |    14_265 - 14_266    |   L1PA2(h) - L1PA2(t)   |  3356   |  True  | L1PA2hou, L1PA2toi | chimpanzee 
185  | chimpanzee |  28553t - 4649h   |     5_200 - 5_201     |    L1Pt(t) - L1Pt(h)    |  3392   |  True  | L1Pttou, L1Pthoi | chimpanzee 
186  | chimpanzee |  18424t - 35443t  |     1_585 - 1_593     |   L1PA2(t) - L1P1(h)    |  3419   |  True  | L1PA2tou, L1PA2hoi, L1P1tou, L1P1hoi | chimpanzee 
187  | chimpanzee |   1737h - 19896h  |    -7_426 - -7_423    |    L1Pt(h) - L1PA3(t)   |  3440   |  True  | L1Pthou, L1Pttoi, L1PA3hou, L1PA3toi | chimpanzee 
188  | chimpanzee |  18300t - 12628h  |     4_428 - 4_430     |   L1PA3(t) - L1PA4(t)   |  3458   |  True  | L1PA3tou, L1PA3hoi, L1PA4hou, L1PA4toi | chimpanzee 
189  | chimpanzee |  15901h - 18750t  |    -1_449 - -1_448    |   L1PA5(h) - L1PA5(t)   |  3462   |  True  | L1PA5hou, L1PA5toi | chimpanzee 
190  | chimpanzee |  14609h - 5758h   |    -6_544 - -6_541    |    L1Pt(t) - L1PA3(h)   |  3479   |  True  | L1Pttou, L1Pthoi, L1PA3tou, L1PA3hoi | chimpanzee 
191  | chimpanzee |  25113h - 16864t  |     9_183 - 9_186     |    L1Pt(h) - L1PA4(t)   |  3577   |  True  | L1Pthou, L1Pttoi, L1PA4hou, L1PA4toi | chimpanzee 
192  | chimpanzee |   6371h - 98t     |    -4_611 - -4_602    |    L1Pt(t) - L1PA4(h)   |  3579   |  True  | L1Pttou, L1Pthoi, L1PA4tou, L1PA4hoi | chimpanzee 
193  | chimpanzee |   5207h - 11444h  |     8_120 - 8_121     |    L1Pt(h) - L1Pt(t)    |  3605   |  True  | L1Pthou, L1Pttoi | chimpanzee 
194  | chimpanzee |   8396h - 6576h   |   -11_161 - -11_159   |    L1P1(t) - L1PA2(h)   |  3613   |  True  | L1P1tou, L1P1hoi, L1PA2tou, L1PA2hoi | chimpanzee 
195  | chimpanzee |   8062t - 3026t   |     8_571 - 8_572     |    L1Pt(h) - L1Pt(t)    |  3643   |  True  | L1Pthou, L1Pttoi | chimpanzee 
196  | chimpanzee |   9641t - 17579t  |     16_89 - 16_137    |   L1PA4(h) - L1Pt(t)    |  3656   |  True  | L1PA4hou, L1PA4toi, L1Pthou, L1Pttoi | chimpanzee 
197  | chimpanzee |  24760h - 12609t  |    -8_372 - -8_371    |    L1P1(t) - L1P1(h)    |  3692   |  True  | L1P1tou, L1P1hoi | chimpanzee 
198  | chimpanzee |   8384h - 8205h   |    2A_228 - 2A_229    |   L1PA5(t) - L1PA5(h)   |  3728   |  True  | L1PA5tou, L1PA5hoi | chimpanzee 
199  | chimpanzee |   1439h - 40586t  |   -10_362 - -10_351   |   L1PA4(h) - L1PA3(t)   |  3749   |  True  | L1PA4hou, L1PA4toi, L1PA3hou, L1PA3toi | chimpanzee 
200  | chimpanzee |   3267h - 17570t  |    -7_585 - -7_554    |   L1PA4(h) - L1PA3(h)   |  3771   |  True  | L1PA4hou, L1PA4toi, L1PA3tou, L1PA3hoi | chimpanzee 
201  | chimpanzee |  15878t - 11662h  |   -2A_124 - -2A_104   |   L1PA4(h) - L1PA2(h)   |  3777   |  True  | L1PA4hou, L1PA4toi, L1PA2tou, L1PA2hoi | chimpanzee 
202  | chimpanzee |  20850t - 22888h  |    -1_363 - -1_361    |   L1PA3(t) - L1PA3(t)   |  3812   |  True  | L1PA3tou, L1PA3hoi, L1PA3hou, L1PA3toi | chimpanzee 
203  | chimpanzee |  16703t - 6812h   |    2B_538 - 2B_539    |   L1PA3(t) - L1PA3(h)   |  3827   |  True  | L1PA3tou, L1PA3hoi | chimpanzee 
204  | chimpanzee |  22253h - 23336t  |     4_917 - 4_918     |   L1PA3(t) - L1PA3(h)   |  3833   |  True  | L1PA3tou, L1PA3hoi | chimpanzee 
205  | chimpanzee |   7517h - 15927h  |      5_17 - 5_19      |    L1Pt(h) - L1PA3(h)   |  3848   |  True  | L1Pthou, L1Pttoi, L1PA3tou, L1PA3hoi | chimpanzee 
206  | chimpanzee |    396t - 27639t  |    -X_780 - -X_775    |   L1PA3(t) - L1PA2(t)   |  3879   |  True  | L1PA3tou, L1PA3hoi, L1PA2hou, L1PA2toi | chimpanzee 
207  | chimpanzee |   7958h - 9020t   |     6_517 - 6_523     |   L1PA5(h) - L1P1(h)    |  3892   |  True  | L1PA5hou, L1PA5toi, L1P1tou, L1P1hoi | chimpanzee 
208  | chimpanzee |  22209t - 9424h   |    -4_341 - -4_340    |   L1PA5(t) - L1PA5(h)   |  3910   |  True  | L1PA5tou, L1PA5hoi | chimpanzee 
209  | chimpanzee |  10223t - 27639h  |     X_768 - X_775     |   L1PA4(t) - L1PA3(h)   |  3938   |  True  | L1PA4tou, L1PA4hoi, L1PA3tou, L1PA3hoi | chimpanzee 
210  | chimpanzee |  31148t - 44532t  |     19_13 - 3_226     |   L1PA6(t) - L1PA3(h)   |  3960   |  True  | L1PA6tou, L1PA6hoi, L1PA3tou, L1PA3hoi | chimpanzee 
211  | chimpanzee |   8480t - 24289t  |     11_58 - 11_61     |   L1PA3(t) - L1P1(h)    |  3979   |  True  | L1PA3tou, L1PA3hoi, L1P1tou, L1P1hoi | chimpanzee 
212  | chimpanzee |  10894t - 17925t  |    -X_568 - -X_564    |   L1PA5(h) - L1PA3(t)   |  4031   |  True  | L1PA5hou, L1PA5toi, L1PA3hou, L1PA3toi | chimpanzee 
213  | chimpanzee |   5789h - 17070t  |    -21_77 - -21_76    |    L1Pt(t) - L1Pt(h)    |  4070   |  True  | L1Pttou, L1Pthoi | chimpanzee 
214  | chimpanzee |   7925t - 31434h  |     8_551 - 8_552     |   L1PA3(h) - L1PA3(t)   |  4128   |  True  | L1PA3hou, L1PA3toi | chimpanzee 
215  | chimpanzee |  11638h - 7375t   |     -3_52 - -3_50     |    L1Pt(t) - L1Pt(t)    |  4166   |  True  | L1Pttou, L1Pthoi, L1Pthou, L1Pttoi | chimpanzee 
216  | chimpanzee |  16799h - 23040h  |     7_628 - 7_629     |   L1PA5(t) - L1PA5(h)   |  4175   |  True  | L1PA5tou, L1PA5hoi | chimpanzee 
217  | chimpanzee |   4867h - 12411h  |     -6_90 - -6_87     |   L1PA4(t) - L1PA4(h)   |  4233   |  True  | L1PA4tou, L1PA4hoi | chimpanzee 
218  | chimpanzee |   9875t - 23840h  |    -19_53 - -19_50    |   L1PA4(h) - L1PA3(h)   |  4240   |  True  | L1PA4hou, L1PA4toi, L1PA3tou, L1PA3hoi | chimpanzee 
219  | chimpanzee |  30319h - 7951h   |    -8_429 - -8_414    |    L1Pt(t) - L1PA2(h)   |  4248   |  True  | L1Pttou, L1Pthoi, L1PA2tou, L1PA2hoi | chimpanzee 
220  | chimpanzee |   6235h - 23660h  |     1_383 - 1_384     |   L1PA4(t) - L1PA4(h)   |  4253   |  True  | L1PA4tou, L1PA4hoi | chimpanzee 
221  | chimpanzee |   6780t - 31014t  |      -1_7 - -1_3      |   L1PA3(t) - L1PA3(t)   |  4267   |  True  | L1PA3tou, L1PA3hoi, L1PA3hou, L1PA3toi | chimpanzee 
222  | chimpanzee |  45739h - 31403t  |      1_14 - 1_15      |   L1PA3(h) - L1PA3(t)   |  4301   |  True  | L1PA3hou, L1PA3toi | chimpanzee 
223  | chimpanzee |  11748t - 7575t   |     2A_84 - 2A_85     |   L1PA4(h) - L1PA4(t)   |  4325   |  True  | L1PA4hou, L1PA4toi | chimpanzee 
224  | chimpanzee |  13294h - 11984h  |   -12_420 - -12_419   |   L1PA3(h) - L1PA3(t)   |  4328   |  True  | L1PA3hou, L1PA3toi | chimpanzee 
225  | chimpanzee |   2557h - 21348t  |     16_29 - 16_32     |   L1PA2(h) - L1PA5(h)   |  4361   |  True  | L1PA2hou, L1PA2toi, L1PA5tou, L1PA5hoi | chimpanzee 
226  | chimpanzee |   7821h - 24384t  |     1_375 - 1_377     |   L1PA3(h) - L1P1(h)    |  4370   |  True  | L1PA3hou, L1PA3toi, L1P1tou, L1P1hoi | chimpanzee 
227  | chimpanzee |  20708t - 31922h  |    -7_275 - -7_268    |   L1PA2(t) - L1PA5(h)   |  4371   |  True  | L1PA2tou, L1PA2hoi, L1PA5tou, L1PA5hoi | chimpanzee 
228  | chimpanzee |  12146t - 7124h   |     3_226 - 3_227     |    L1Pt(t) - L1Pt(h)    |  4379   |  True  | L1Pttou, L1Pthoi | chimpanzee 
