 id  |   genome   |      v1 - v2      | fragment1 - fragment2 |    repeat1 - repeat2    |  cc_id  | s_edge | repeat_guidance | MC 
569  | chimpanzee |   5368t - 15697t  |     1_781 - 1_788     |   L1PA4(h) - L1P1(t)    |  10777  |  True  | L1PA4hou, L1PA4toi, L1P1hou, L1P1toi | chimpanzee 
570  | chimpanzee |  13977h - 4868h   |   -11_472 - -11_470   |   L1PA2(t) - L1PA2(h)   |  10815  |  True  | L1PA2tou, L1PA2hoi | chimpanzee 
571  | chimpanzee |  14609t - 3966t   |     6_914 - 6_922     |   L1PA3(t) - L1P1(h)    |  10865  |  True  | L1PA3tou, L1PA3hoi, L1P1tou, L1P1hoi | chimpanzee 
572  | chimpanzee |   1143h - 10299h  |   -2A_637 - 2A_553    |   L1PA4(h) - L1P1(t)    |  10872  |  True  | L1PA4hou, L1PA4toi, L1P1hou, L1P1toi | chimpanzee 
573  | chimpanzee |  12101h - 24319h  |    -22_31 - -22_26    |   L1PA5(h) - L1PA4(t)   |  10899  |  True  | L1PA5hou, L1PA5toi, L1PA4hou, L1PA4toi | chimpanzee 
574  | chimpanzee |  13866t - 4824t   |    1_1123 - 1_1124    |   L1PA3(h) - L1PA3(t)   |  10922  |  True  | L1PA3hou, L1PA3toi | chimpanzee 
575  | chimpanzee |   1104t - 40783t  |     3_884 - 3_896     |   L1PA4(t) - L1PA3(t)   |  10924  |  True  | L1PA4tou, L1PA4hoi, L1PA3hou, L1PA3toi | chimpanzee 
576  | chimpanzee |  19896h - 1737h   |     7_591 - 7_598     |   L1PA4(h) - L1Pt(h)    |  10928  |  True  | L1PA4hou, L1PA4toi, L1Pttou, L1Pthoi | chimpanzee 
577  | chimpanzee |  10601t - 14330h  |      1_71 - 1_76      |   L1PA4(h) - L1PA3(h)   |  10930  |  True  | L1PA4hou, L1PA4toi, L1PA3tou, L1PA3hoi | chimpanzee 
578  | chimpanzee |  21974h - 26666t  |    3_1175 - 3_1185    |   L1PA4(h) - L1PA3(h)   |  10985  |  True  | L1PA4hou, L1PA4toi, L1PA3tou, L1PA3hoi | chimpanzee 
579  | chimpanzee |  24033t - 1045t   |     7_548 - 7_554     |   L1PA2(h) - L1PA4(t)   |  10998  |  True  | L1PA2hou, L1PA2toi, L1PA4hou, L1PA4toi | chimpanzee 
580  | chimpanzee |  25926h - 16827t  |     1_902 - 1_907     |   L1PA3(h) - L1PA4(h)   |  11026  |  True  | L1PA3hou, L1PA3toi, L1PA4tou, L1PA4hoi | chimpanzee 
581  | chimpanzee |   4516h - 21244t  |      5_65 - 5_71      |   L1PA4(t) - L1PA2(h)   |  11055  |  True  | L1PA4tou, L1PA4hoi, L1PA2tou, L1PA2hoi | chimpanzee 
582  | chimpanzee |   5987t - 15608h  |    4_1212 - 4_1218    |   L1PA3(h) - L1PA3(h)   |  11076  |  True  | L1PA3hou, L1PA3toi, L1PA3tou, L1PA3hoi | chimpanzee 
583  | chimpanzee |  17265t - 7159h   |   -15_312 - -15_308   |   L1PA4(t) - L1PA4(h)   |  11102  |  True  | L1PA4tou, L1PA4hoi | chimpanzee 
584  | chimpanzee |  30787h - 10659t  |    -3_425 - -3_418    |   L1PA5(h) - L1PA4(h)   |  11182  |  True  | L1PA5hou, L1PA5toi, L1PA4tou, L1PA4hoi | chimpanzee 
585  | chimpanzee |   6513t - 27205h  |   -2B_713 - -2B_710   |   L1PA3(t) - L1PA3(t)   |  11223  |  True  | L1PA3tou, L1PA3hoi, L1PA3hou, L1PA3toi | chimpanzee 
586  | chimpanzee |  15901h - 18750t  |    -1_793 - -1_788    |   L1PA4(h) - L1Pt(h)    |  11255  |  True  | L1PA4hou, L1PA4toi, L1Pttou, L1Pthoi | chimpanzee 
587  | chimpanzee |  14240h - 28800t  |     7_516 - 7_517     |   L1PA2(h) - L1PA2(t)   |  11283  |  True  | L1PA2hou, L1PA2toi | chimpanzee 
588  | chimpanzee |  20095t - 34878t  |    11_214 - 11_215    |    L1Pt(t) - L1Pt(h)    |  11304  |  True  | L1Pttou, L1Pthoi | chimpanzee 
589  | chimpanzee |  11050h - 19536h  |    -10_63 - -10_52    |   L1PA4(h) - L1PA3(h)   |  11312  |  True  | L1PA4hou, L1PA4toi, L1PA3tou, L1PA3hoi | chimpanzee 
590  | chimpanzee |  20893t - 9602h   |    14_132 - 14_143    |    L1P1(t) - L1Pt(h)    |  11323  |  True  | L1P1tou, L1P1hoi, L1Pttou, L1Pthoi | chimpanzee 
591  | chimpanzee |   5964h - 23769t  |    18_297 - 18_301    |    L1P1(h) - L1PA2(t)   |  11377  |  True  | L1P1hou, L1P1toi, L1PA2hou, L1PA2toi | chimpanzee 
592  | chimpanzee |  23306h - 10224h  |    17_149 - 17_155    |    L1P1(h) - L1PA4(h)   |  11392  |  True  | L1P1hou, L1P1toi, L1PA4tou, L1PA4hoi | chimpanzee 
593  | chimpanzee |   2331h - 32603t  |     -1_70 - -1_69     |   L1PA3(h) - L1PA3(t)   |  11431  |  True  | L1PA3hou, L1PA3toi | chimpanzee 
594  | chimpanzee |  48173h - 13009t  |    2A_209 - 2A_222    |    L1Pt(h) - L1PA5(t)   |  11438  |  True  | L1Pthou, L1Pttoi, L1PA5hou, L1PA5toi | chimpanzee 
595  | chimpanzee |  15449t - 4043t   |    4_1055 - 4_1058    |   L1PA3(t) - L1PA3(h)   |  11451  |  True  | L1PA3tou, L1PA3hoi | chimpanzee 
596  | chimpanzee |  18358h - 1484h   |   -2B_660 - -2B_659   |    L1P1(t) - L1P1(h)    |  11489  |  True  | L1P1tou, L1P1hoi | chimpanzee 
597  | chimpanzee |  33454t - 16946t  |    15_279 - 15_282    |   L1PA3(h) - L1PA4(t)   |  11504  |  True  | L1PA3hou, L1PA3toi, L1PA4hou, L1PA4toi | chimpanzee 
598  | chimpanzee |  28674h - 12318h  |     18_76 - 18_80     |   L1PA3(t) - L1PA2(h)   |  11506  |  True  | L1PA3tou, L1PA3hoi, L1PA2tou, L1PA2hoi | chimpanzee 
599  | chimpanzee |  10856t - 486h    |      20_8 - 20_10     |    L1P1(h) - L1PA4(t)   |  11579  |  True  | L1P1hou, L1P1toi, L1PA4hou, L1PA4toi | chimpanzee 
600  | chimpanzee |  30668h - 17837t  |     -7_89 - -7_86     |   L1PA2(h) - L1PA2(t)   |  11589  |  True  | L1PA2hou, L1PA2toi | chimpanzee 
601  | chimpanzee |   2076h - 1946t   |   -3_1001 - -3_989    |   L1PA7(t) - L1PA3(h)   |  11614  |  True  | L1PA7tou, L1PA7hoi, L1PA3tou, L1PA3hoi | chimpanzee 
602  | chimpanzee |  16472t - 16667t  |    12_780 - 12_781    |   L1PA3(h) - L1PA3(t)   |  11619  |  True  | L1PA3hou, L1PA3toi | chimpanzee 
603  | chimpanzee |  16946h - 29585h  |    15_282 - 15_284    |   L1PA2(h) - L1Pt(h)    |  11644  |  True  | L1PA2hou, L1PA2toi, L1Pttou, L1Pthoi | chimpanzee 
604  | chimpanzee |   8062t - 3026t   |     8_907 - 8_909     |   L1PA4(t) - L1Pt(t)    |  11766  |  True  | L1PA4tou, L1PA4hoi, L1Pthou, L1Pttoi | chimpanzee 
605  | chimpanzee |    482h - 12781t  |    2A_573 - 2A_578    |    L1P1(t) - L1PA4(h)   |  11771  |  True  | L1P1tou, L1P1hoi, L1PA4tou, L1PA4hoi | chimpanzee 
606  | chimpanzee |  27045h - 11442h  |    -13_72 - -13_71    |   L1PA4(h) - L1PA4(t)   |  11784  |  True  | L1PA4hou, L1PA4toi | chimpanzee 
607  | chimpanzee |   7547t - 19842h  |    -20_46 - -20_26    |   L1PA3(t) - L1PA3(t)   |  11823  |  True  | L1PA3tou, L1PA3hoi, L1PA3hou, L1PA3toi | chimpanzee 
608  | chimpanzee |   5911h - 36239h  |    3_1022 - 3_1023    |   L1PA4(t) - L1PA4(h)   |  11986  |  True  | L1PA4tou, L1PA4hoi | chimpanzee 
609  | chimpanzee |   3537t - 19781h  |   -X_1124 - -X_1115   |   L1PA3(t) - L1PA2(h)   |  11995  |  True  | L1PA3tou, L1PA3hoi, L1PA2tou, L1PA2hoi | chimpanzee 
610  | chimpanzee |  12064t - 5958h   |   -11_464 - -11_461   |   L1PA6(h) - L1PA2(t)   |  12000  |  True  | L1PA6hou, L1PA6toi, L1PA2hou, L1PA2toi | chimpanzee 
611  | chimpanzee |  30590h - 9871t   |    -5_368 - -5_364    |   L1PA4(t) - L1PA3(h)   |  12038  |  True  | L1PA4tou, L1PA4hoi, L1PA3tou, L1PA3hoi | chimpanzee 
612  | chimpanzee |  29185h - 13238t  |   -11_832 - -11_808   |   L1PA4(h) - L1PA3(h)   |  12054  |  True  | L1PA4hou, L1PA4toi, L1PA3tou, L1PA3hoi | chimpanzee 
613  | chimpanzee |   5492h - 22934t  |   -10_538 - -10_537   |   L1PA3(t) - L1PA3(h)   |  12153  |  True  | L1PA3tou, L1PA3hoi | chimpanzee 
614  | chimpanzee |   7529h - 10662h  |    6_1151 - 6_1154    |    L1P1(t) - L1PA2(h)   |  12198  |  True  | L1P1tou, L1P1hoi, L1PA2tou, L1PA2hoi | chimpanzee 
615  | chimpanzee |  32306t - 11887t  |     12_62 - 12_71     |   L1PA2(h) - L1PA3(h)   |  12412  |  True  | L1PA2hou, L1PA2toi, L1PA3tou, L1PA3hoi | chimpanzee 
616  | chimpanzee |  12893h - 25607t  |     5_966 - 5_1027    |   L1PA3(h) - L1PA4(t)   |  12453  |  True  | L1PA3hou, L1PA3toi, L1PA4hou, L1PA4toi | chimpanzee 
617  | chimpanzee |  11739h - 10979h  |     6_693 - 6_695     |   L1PA5(t) - L1PA4(t)   |  12538  |  True  | L1PA5tou, L1PA5hoi, L1PA4hou, L1PA4toi | chimpanzee 
618  | chimpanzee |  30565h - 13045h  |     8_625 - 8_632     |   L1PA4(h) - L1PA3(h)   |  12549  |  True  | L1PA4hou, L1PA4toi, L1PA3tou, L1PA3hoi | chimpanzee 
619  | chimpanzee |  35650t - 4904h   |     1_669 - 1_670     |    L1P1(t) - L1P1(h)    |  12600  |  True  | L1P1tou, L1P1hoi | chimpanzee 
620  | chimpanzee |  35443t - 18424t  |   -1_1029 - -1_1020   |    L1P1(h) - L1PA2(t)   |  12623  |  True  | L1P1hou, L1P1toi, L1PA2hou, L1PA2toi | chimpanzee 
621  | chimpanzee |  36498t - 31373h  |    -7_142 - -7_138    |    L1Pt(h) - L1PA3(t)   |  12640  |  True  | L1Pthou, L1Pttoi, L1PA3hou, L1PA3toi | chimpanzee 
622  | chimpanzee |   2316h - 6706h   |    3_1348 - 3_1349    |   L1PA4(h) - L1PA4(t)   |  12728  |  True  | L1PA4hou, L1PA4toi | chimpanzee 
623  | chimpanzee |    553h - 9377h   |    12_423 - 12_421    |   L1PA5(t) - L1P1(h)    |  12758  |  True  | L1PA5tou, L1PA5hoi, L1P1tou, L1P1hoi | chimpanzee 
624  | chimpanzee |   3438t - 26113t  |   -12_225 - -12_222   |   L1PA3(h) - L1P1(t)    |  12784  |  True  | L1PA3hou, L1PA3toi, L1P1hou, L1P1toi | chimpanzee 
625  | chimpanzee |  44152h - 10912h  |    2A_149 - 2A_150    |   L1PA5(h) - L1PA5(t)   |  12911  |  True  | L1PA5hou, L1PA5toi | chimpanzee 
626  | chimpanzee |  26658t - 38880t  |    -13_52 - -13_48    |   L1PA3(t) - L1Pt(h)    |  12961  |  True  | L1PA3tou, L1PA3hoi, L1Pttou, L1Pthoi | chimpanzee 
627  | chimpanzee |  18556t - 6077h   |     5_616 - 5_626     |   L1PA3(t) - L1PA5(h)   |  12965  |  True  | L1PA3tou, L1PA3hoi, L1PA5tou, L1PA5hoi | chimpanzee 
628  | chimpanzee |  44792h - 31087t  |   -2B_128 - -2B_127   |   L1PA4(h) - L1PA4(t)   |  12980  |  True  | L1PA4hou, L1PA4toi | chimpanzee 
629  | chimpanzee |  38392h - 20910h  |     -21_8 - 3_551     |   L1PA4(h) - L1PA3(t)   |  13034  |  True  | L1PA4hou, L1PA4toi, L1PA3hou, L1PA3toi | chimpanzee 
630  | chimpanzee |   8876t - 10299t  |   -2A_562 - -2A_553   |    L1Pt(h) - L1Pt(h)    |  13125  |  True  | L1Pthou, L1Pttoi, L1Pttou, L1Pthoi | chimpanzee 
631  | chimpanzee |  23110h - 16497t  |   -18_246 - -18_245   |   L1PA4(h) - L1PA4(t)   |  13140  |  True  | L1PA4hou, L1PA4toi | chimpanzee 
632  | chimpanzee |   8160h - 21312t  |     3_724 - 3_726     |   L1PA3(h) - L1PA3(h)   |  13142  |  True  | L1PA3hou, L1PA3toi, L1PA3tou, L1PA3hoi | chimpanzee 
633  | chimpanzee |  48761h - 18637h  |    10_769 - 10_772    |   L1PA3(t) - L1PA6(t)   |  13154  |  True  | L1PA3tou, L1PA3hoi, L1PA6hou, L1PA6toi | chimpanzee 
634  | chimpanzee |   5079h - 4189t   |    -1_431 - -1_428    |   L1PA3(t) - L1PA3(t)   |  13181  |  True  | L1PA3tou, L1PA3hoi, L1PA3hou, L1PA3toi | chimpanzee 
635  | chimpanzee |    818h - 8120t   |     3_436 - 3_442     |   L1PA3(t) - L1PA4(h)   |  13192  |  True  | L1PA3tou, L1PA3hoi, L1PA4tou, L1PA4hoi | chimpanzee 
636  | chimpanzee |  21662h - 29645h  |    -5_310 - -5_306    |    L1Pt(h) - L1PA3(h)   |  13209  |  True  | L1Pthou, L1Pttoi, L1PA3tou, L1PA3hoi | chimpanzee 
637  | chimpanzee |  19157h - 2214h   |    -9_241 - -9_202    |   L1PA3(h) - L1PA4(h)   |  13267  |  True  | L1PA3hou, L1PA3toi, L1PA4tou, L1PA4hoi | chimpanzee 
638  | chimpanzee |  11971h - 22494h  |     -4_19 - -4_17     |   L1PA3(t) - L1PA3(h)   |  13373  |  True  | L1PA3tou, L1PA3hoi | chimpanzee 
639  | chimpanzee |  18512t - 22439t  |    -8_904 - -8_903    |   L1PA5(h) - L1PA5(t)   |  13395  |  True  | L1PA5hou, L1PA5toi | chimpanzee 
640  | chimpanzee |  20228t - 26189t  |    2B_592 - 2B_593    |    L1Pt(t) - L1Pt(h)    |  13409  |  True  | L1Pttou, L1Pthoi | chimpanzee 
641  | chimpanzee |  15548h - 11503t  |    15_116 - 15_121    |    L1P1(t) - L1PA3(h)   |  13445  |  True  | L1P1tou, L1P1hoi, L1PA3tou, L1PA3hoi | chimpanzee 
642  | chimpanzee |  14676t - 23286t  |     -9_42 - -9_38     |   L1PA5(t) - L1PA4(h)   |  13609  |  True  | L1PA5tou, L1PA5hoi, L1PA4tou, L1PA4hoi | chimpanzee 
643  | chimpanzee |  19142h - 23973t  |   -6_1029 - -6_1021   |   L1PA3(t) - L1PA2(t)   |  13649  |  True  | L1PA3tou, L1PA3hoi, L1PA2hou, L1PA2toi | chimpanzee 
644  | chimpanzee |  28220h - 5787h   |   -13_475 - -13_474   |   L1PA5(t) - L1PA5(h)   |  14001  |  True  | L1PA5tou, L1PA5hoi | chimpanzee 
645  | chimpanzee |   9549h - 10022t  |    -4_422 - -4_421    |   L1PA5(t) - L1PA5(h)   |  14046  |  True  | L1PA5tou, L1PA5hoi | chimpanzee 
646  | chimpanzee |  15505h - 257t    |     6_264 - 6_280     |    L1Pt(h) - L1Pt(h)    |  14052  |  True  | L1Pthou, L1Pttoi, L1Pttou, L1Pthoi | chimpanzee 
647  | chimpanzee |  26087h - 16222h  |    4_1300 - 4_1304    |   L1PA3(h) - L1PA4(t)   |  14082  |  True  | L1PA3hou, L1PA3toi, L1PA4hou, L1PA4toi | chimpanzee 
648  | chimpanzee |  21695h - 16565h  |     9_456 - 9_458     |    L1Pt(h) - L1Pt(h)    |  14128  |  True  | L1Pthou, L1Pttoi, L1Pttou, L1Pthoi | chimpanzee 
649  | chimpanzee |   5655t - 8449h   |   -12_798 - -12_796   |    L1P1(t) - L1PA3(t)   |  14134  |  True  | L1P1tou, L1P1hoi, L1PA3hou, L1PA3toi | chimpanzee 
650  | chimpanzee |  16443h - 19081t  |    14_267 - 14_268    |   L1PA2(t) - L1PA2(h)   |  14200  |  True  | L1PA2tou, L1PA2hoi | chimpanzee 
651  | chimpanzee |   9072h - 7463h   |    -1_883 - -1_1082   |   L1PA3(t) - L1Pt(t)    |  14217  |  True  | L1PA3tou, L1PA3hoi, L1Pthou, L1Pttoi | chimpanzee 
652  | chimpanzee |  29549t - 30434t  |     6_807 - 6_810     |   L1PA5(h) - L1Pt(t)    |  14307  |  True  | L1PA5hou, L1PA5toi, L1Pthou, L1Pttoi | chimpanzee 
653  | chimpanzee |    540h - 28693h  |    -1_108 - -1_106    |   L1PA3(t) - L1PA5(h)   |  14315  |  True  | L1PA3tou, L1PA3hoi, L1PA5tou, L1PA5hoi | chimpanzee 
654  | chimpanzee |   2079t - 15651h  |    -14_33 - -14_32    |   L1PA3(t) - L1PA3(h)   |  14335  |  True  | L1PA3tou, L1PA3hoi | chimpanzee 
655  | chimpanzee |   8521t - 17771t  |    -3_300 - -3_299    |   L1PA4(t) - L1PA4(h)   |  14343  |  True  | L1PA4tou, L1PA4hoi | chimpanzee 
656  | chimpanzee |   1084h - 10745h  |      X_89 - X_92      |    L1P1(t) - L1PA4(h)   |  14344  |  True  | L1P1tou, L1P1hoi, L1PA4tou, L1PA4hoi | chimpanzee 
657  | chimpanzee |   3124t - 2070t   |     6_139 - 6_143     |   L1PA4(t) - L1PA3(h)   |  14405  |  True  | L1PA4tou, L1PA4hoi, L1PA3tou, L1PA3hoi | chimpanzee 
658  | chimpanzee |  31458h - 36498h  |    -7_149 - -7_142    |   L1PA5(t) - L1PA4(h)   |  14461  |  True  | L1PA5tou, L1PA5hoi, L1PA4tou, L1PA4hoi | chimpanzee 
659  | chimpanzee |  18569t - 19930t  |    10_396 - 10_397    |   L1PA7(h) - L1PA7(t)   |  14554  |  True  | L1PA7hou, L1PA7toi | chimpanzee 
660  | chimpanzee |  18015h - 3026h   |    -8_961 - -8_909    |    L1P1(h) - L1PA6(h)   |  14746  |  True  | L1P1hou, L1P1toi, L1PA6tou, L1PA6hoi | chimpanzee 
661  | chimpanzee |   4508t - 5120t   |   -1_1049 - -1_1048   |   L1PA4(h) - L1PA4(t)   |  14926  |  True  | L1PA4hou, L1PA4toi | chimpanzee 
662  | chimpanzee |   4571t - 26967t  |     5_122 - 5_123     |   L1PA5(t) - L1PA5(h)   |  15000  |  True  | L1PA5tou, L1PA5hoi | chimpanzee 
663  | chimpanzee |  17441t - 8256h   |    4_1513 - 4_1514    |    L1Pt(t) - L1Pt(h)    |  15159  |  True  | L1Pttou, L1Pthoi | chimpanzee 
664  | chimpanzee |   2090h - 11896t  |    6_1054 - 6_1056    |   L1PA3(t) - L1PA7(h)   |  15210  |  True  | L1PA3tou, L1PA3hoi, L1PA7tou, L1PA7hoi | chimpanzee 
665  | chimpanzee |   3111h - 15720h  |     7_602 - 7_607     |   L1PA4(h) - L1PA5(h)   |  15268  |  True  | L1PA4hou, L1PA4toi, L1PA5tou, L1PA5hoi | chimpanzee 
666  | chimpanzee |  11047h - 5472t   |    20_249 - 20_252    |   L1PA3(h) - L1PA4(h)   |  15287  |  True  | L1PA3hou, L1PA3toi, L1PA4tou, L1PA4hoi | chimpanzee 
667  | chimpanzee |  10277t - 20960t  |     6_256 - 6_257     |   L1PA3(t) - L1PA3(h)   |  15353  |  True  | L1PA3tou, L1PA3hoi | chimpanzee 
668  | chimpanzee |  10225h - 19318t  |     -X_93 - -X_92     |   L1PA4(h) - L1PA4(t)   |  15890  |  True  | L1PA4hou, L1PA4toi | chimpanzee 
669  | chimpanzee |   3316h - 1816t   |     9_332 - 9_334     |   L1PA3(h) - L1PA3(h)   |  15903  |  True  | L1PA3hou, L1PA3toi, L1PA3tou, L1PA3hoi | chimpanzee 
670  | chimpanzee |  24657t - 8162h   |    12_450 - 12_454    |   L1PA2(h) - L1PA3(t)   |  16094  |  True  | L1PA2hou, L1PA2toi, L1PA3hou, L1PA3toi | chimpanzee 
671  | chimpanzee |  35470h - 6371t   |    -4_993 - -4_992    |   L1PA3(t) - L1PA3(h)   |  16160  |  True  | L1PA3tou, L1PA3hoi | chimpanzee 
672  | chimpanzee |  19433h - 8198h   |    2B_304 - 2B_313    |   L1PA3(h) - L1PA5(h)   |  16193  |  True  | L1PA3hou, L1PA3toi, L1PA5tou, L1PA5hoi | chimpanzee 
673  | chimpanzee |  20867t - 8638t   |     1_897 - 1_899     |   L1PA4(h) - L1PA3(h)   |  16219  |  True  | L1PA4hou, L1PA4toi, L1PA3tou, L1PA3hoi | chimpanzee 
674  | chimpanzee |   9196t - 37162t  |     8_129 - 8_131     |   L1PA3(t) - L1Pt(h)    |  16236  |  True  | L1PA3tou, L1PA3hoi, L1Pttou, L1Pthoi | chimpanzee 
675  | chimpanzee |   6366t - 12227t  |   -1_1161 - -1_1160   |   L1PA5(h) - L1PA5(t)   |  16276  |  True  | L1PA5hou, L1PA5toi | chimpanzee 
676  | chimpanzee |  40411h - 8571h   |    2B_458 - 2B_461    |   L1PA3(h) - L1PA3(h)   |  16310  |  True  | L1PA3hou, L1PA3toi, L1PA3tou, L1PA3hoi | chimpanzee 
677  | chimpanzee |   8810h - 21231h  |     9_512 - 9_516     |   L1PA2(h) - L1PA2(t)   |  16327  |  True  | L1PA2hou, L1PA2toi | chimpanzee 
678  | chimpanzee |  12734h - 10573h  |    -12_12 - -12_9     |   L1PA2(h) - L1PA3(t)   |  16436  |  True  | L1PA2hou, L1PA2toi, L1PA3hou, L1PA3toi | chimpanzee 
679  | chimpanzee |   7613t - 22764t  |     -6_74 - -6_72     |    L1P1(h) - L1PA5(h)   |  16602  |  True  | L1P1hou, L1P1toi, L1PA5tou, L1PA5hoi | chimpanzee 
680  | chimpanzee |  19996t - 32726h  |    -1_100 - -1_99     |    L1P2(h) - L1P2(t)    |  16611  |  True  | L1P2hou, L1P2toi | chimpanzee 
681  | chimpanzee |   9669t - 6620h   |     9_516 - 9_524     |   L1PA3(t) - L1PA2(h)   |  16755  |  True  | L1PA3tou, L1PA3hoi, L1PA2tou, L1PA2hoi | chimpanzee 
682  | chimpanzee |   7575t - 11748t  |   -2A_144 - -2A_143   |   L1PA4(t) - L1PA4(h)   |  16969  |  True  | L1PA4tou, L1PA4hoi | chimpanzee 
683  | chimpanzee |  11976h - 9329h   |    18_302 - 18_303    |   L1PA3(h) - L1PA3(t)   |  16980  |  True  | L1PA3hou, L1PA3toi | chimpanzee 
684  | chimpanzee |  14404h - 21572t  |    1_1140 - 1_1142    |   L1PA3(t) - L1PA3(t)   |  17024  |  True  | L1PA3tou, L1PA3hoi, L1PA3hou, L1PA3toi | chimpanzee 
685  | chimpanzee |  19343h - 15256h  |   -2B_243 - -2B_240   |   L1PA2(h) - L1PA5(t)   |  17049  |  True  | L1PA2hou, L1PA2toi, L1PA5hou, L1PA5toi | chimpanzee 
686  | chimpanzee |   4654h - 13015t  |     22_38 - 22_49     |   L1PA5(t) - L1PA7(h)   |  17059  |  True  | L1PA5tou, L1PA5hoi, L1PA7tou, L1PA7hoi | chimpanzee 
687  | chimpanzee |   9373h - 15720t  |    -7_612 - -7_607    |   L1PA3(h) - L1PA2(t)   |  17074  |  True  | L1PA3hou, L1PA3toi, L1PA2hou, L1PA2toi | chimpanzee 
688  | chimpanzee |  17726h - 3997t   |    5_1216 - 5_1224    |    L1Pt(t) - L1PA5(h)   |  17080  |  True  | L1Pttou, L1Pthoi, L1PA5tou, L1PA5hoi | chimpanzee 
689  | chimpanzee |  12734t - 1995t   |     12_12 - 12_13     |   L1PA5(t) - L1PA5(h)   |  17243  |  True  | L1PA5tou, L1PA5hoi | chimpanzee 
690  | chimpanzee |   7346h - 30555t  |    -14_21 - -14_20    |   L1PA3(h) - L1PA3(t)   |  17293  |  True  | L1PA3hou, L1PA3toi | chimpanzee 
691  | chimpanzee |  24222t - 8306t   |     16_76 - 16_77     |   L1PA3(t) - L1PA3(h)   |  17448  |  True  | L1PA3tou, L1PA3hoi | chimpanzee 
692  | chimpanzee |  19416t - 12634h  |      3_94 - 3_95      |   L1PA3(h) - L1PA3(t)   |  17456  |  True  | L1PA3hou, L1PA3toi | chimpanzee 
693  | chimpanzee |    396t - 27639t  |   -X_1462 - -X_1455   |   L1PA3(t) - L1PA2(t)   |  17546  |  True  | L1PA3tou, L1PA3hoi, L1PA2hou, L1PA2toi | chimpanzee 
694  | chimpanzee |  13381t - 18961h  |    -4_247 - -4_235    |   L1PA3(h) - L1PA4(t)   |  17571  |  True  | L1PA3hou, L1PA3toi, L1PA4hou, L1PA4toi | chimpanzee 
695  | chimpanzee |   8226h - 5884h   |   -14_543 - -14_541   |   L1PA5(h) - L1PA5(t)   |  17696  |  True  | L1PA5hou, L1PA5toi | chimpanzee 
696  | chimpanzee |  31299h - 23959t  |   -13_535 - -13_522   |   L1PA3(t) - L1PA3(h)   |  17703  |  True  | L1PA3tou, L1PA3hoi | chimpanzee 
697  | chimpanzee |   7958h - 9020t   |     6_876 - 6_884     |   L1PA5(h) - L1P1(h)    |  17707  |  True  | L1PA5hou, L1PA5toi, L1P1tou, L1P1hoi | chimpanzee 
698  | chimpanzee |   3845t - 9580t   |     6_799 - 6_800     |   L1PA2(h) - L1PA2(t)   |  17915  |  True  | L1PA2hou, L1PA2toi | chimpanzee 
699  | chimpanzee |  15925t - 22106h  |   -10_743 - -10_732   |   L1PA4(t) - L1Pt(t)    |  17990  |  True  | L1PA4tou, L1PA4hoi, L1Pthou, L1Pttoi | chimpanzee 
700  | chimpanzee |  28088t - 1875t   |     X_497 - X_512     |   L1PA3(h) - L1PA3(h)   |  18109  |  True  | L1PA3hou, L1PA3toi, L1PA3tou, L1PA3hoi | chimpanzee 
701  | chimpanzee |  17428t - 16017h  |    10_448 - 10_449    |   L1PA6(t) - L1PA6(h)   |  18286  |  True  | L1PA6tou, L1PA6hoi | chimpanzee 
702  | chimpanzee |  29650t - 4161h   |     6_167 - 6_169     |   L1PA3(t) - L1PA5(h)   |  18364  |  True  | L1PA3tou, L1PA3hoi, L1PA5tou, L1PA5hoi | chimpanzee 
703  | chimpanzee |  51299h - 25963t  |    2B_587 - 2B_588    |   L1PA4(t) - L1PA4(h)   |  18401  |  True  | L1PA4tou, L1PA4hoi | chimpanzee 
704  | chimpanzee |   6570h - 4959h   |     4_254 - 12_320    |    L1P1(t) - L1PA3(h)   |  18450  |  True  | L1P1tou, L1P1hoi, L1PA3tou, L1PA3hoi | chimpanzee 
705  | chimpanzee |  19822t - 1764h   |   -14_459 - -14_458   |    L1P1(t) - L1P1(h)    |  18604  |  True  | L1P1tou, L1P1hoi | chimpanzee 
706  | chimpanzee |    153h - 10930t  |   -2A_331 - -2A_329   |   L1PA4(t) - L1PA3(h)   |  18621  |  True  | L1PA4tou, L1PA4hoi, L1PA3tou, L1PA3hoi | chimpanzee 
707  | chimpanzee |  21351t - 31910h  |    2A_123 - 2A_127    |    L1P1(t) - L1PA5(h)   |  18746  |  True  | L1P1tou, L1P1hoi, L1PA5tou, L1PA5hoi | chimpanzee 
708  | chimpanzee |   6461h - 1569t   |     5_860 - 5_864     |    L1Pt(t) - L1Pt(t)    |  18892  |  True  | L1Pttou, L1Pthoi, L1Pthou, L1Pttoi | chimpanzee 
709  | chimpanzee |   6710h - 8449t   |    12_792 - 12_796    |   L1PA4(t) - L1PA3(t)   |  18910  |  True  | L1PA4tou, L1PA4hoi, L1PA3hou, L1PA3toi | chimpanzee 
710  | chimpanzee |  11124h - 12137t  |   -16_261 - -16_260   |    L1Pt(t) - L1Pt(h)    |  19012  |  True  | L1Pttou, L1Pthoi | chimpanzee 
711  | chimpanzee |   1067h - 48005h  |    20_154 - 20_155    |   L1PA5(t) - L1PA5(h)   |  19090  |  True  | L1PA5tou, L1PA5hoi | chimpanzee 
